latitude,longitude,total_rooms,house_value
37.52,-122.28,2958,397800
37.52,-122.28,1526,435200
37.52,-122.28,2197,397900
37.52,-122.29,3767,386800
37.52,-122.3,2769,417000
37.51,-122.3,2789,391000
37.52,-122.3,2297,382200
37.52,-122.31,2328,435800
37.52,-122.32,4042,419200
37.5,-122.31,14034,491200
37.52,-122.27,1051,339700
37.51,-122.27,1406,414800
37.51,-122.29,3040,426400
37.52,-122.26,483,256300
37.51,-122.26,672,258100
37.51,-122.25,989,289400
37.5,-122.25,348,253800
37.51,-122.27,3996,364900
37.51,-122.26,3703,323800
37.5,-122.26,2307,341500
37.5,-122.26,878,360500
37.5,-122.25,1812,345000
37.49,-122.25,2607,349600
37.49,-122.25,2709,395500
37.49,-122.25,4420,394700
37.5,-122.26,6983,374800
37.51,-122.28,4719,405000
37.5,-122.28,6499,431300
37.49,-122.28,7335,500001
37.49,-122.28,4148,457200
37.48,-122.27,3542,500001
37.48,-122.26,4453,451300
37.48,-122.29,5480,500001
37.47,-122.27,3022,495900
37.46,-122.26,5067,500001
37.47,-122.28,863,500001
37.47,-122.24,1183,314100
37.48,-122.25,3507,440300
37.47,-122.24,1504,308800
37.47,-122.25,645,305000
37.47,-122.25,3183,383200
37.48,-122.25,2743,500001
37.48,-122.24,4126,362100
37.48,-122.24,4459,361900
37.48,-122.24,2423,362700
37.49,-122.24,2956,427600
37.49,-122.24,4105,265600
37.48,-122.21,1535,247200
37.49,-122.23,840,241700
37.49,-122.21,2528,225000
37.48,-122.22,2570,229500
37.48,-122.22,1541,250000
37.49,-122.24,322,500001
37.55,-122.24,6164,435900
37.53,-122.25,4428,422500
37.53,-122.26,5233,311800
37.52,-122.25,1472,366000
37.52,-122.21,2962,87500
37.48,-122.19,7067,265300
37.48,-122.21,505,237500
37.48,-122.21,1326,218100
37.48,-122.2,640,270000
37.48,-122.2,733,233600
37.48,-122.2,1170,263500
37.48,-122.19,886,267000
37.48,-122.19,1300,286900
37.47,-122.19,1371,312300
37.47,-122.2,1927,278200
37.47,-122.2,1053,320800
37.47,-122.2,1403,232800
37.47,-122.21,1266,202800
37.47,-122.21,1777,211000
37.47,-122.21,733,255300
37.47,-122.22,7740,322800
37.47,-122.22,367,166700
37.47,-122.22,5956,272800
37.48,-122.23,3108,267700
37.47,-122.23,5264,276600
37.48,-122.23,1578,298400
37.47,-122.24,2283,318600
37.47,-122.24,2021,303100
37.46,-122.23,2643,363700
37.46,-122.23,4670,333800
37.46,-122.25,6841,443300
37.46,-122.24,4686,343500
37.45,-122.26,2742,496000
37.46,-122.23,6090,343600
37.46,-122.22,2586,342700
37.45,-122.23,4177,395100
37.45,-122.23,1617,469900
37.46,-122.22,2888,409300
37.46,-122.2,1723,500001
37.44,-122.2,2328,500001
37.44,-122.22,4281,500001
37.46,-122.21,2560,500001
37.46,-122.21,1777,500001
37.46,-122.18,2529,500001
37.47,-122.2,2959,500001
37.47,-122.18,2848,500001
37.47,-122.16,2581,341700
37.48,-122.17,2427,352700
37.47,-122.16,3687,162600
37.48,-122.16,2238,157300
37.5,-122.14,30,500001
37.48,-122.14,1210,148900
37.47,-122.14,2081,160600
37.48,-122.12,880,159400
37.47,-122.13,1630,173400
37.46,-122.13,1576,159400
37.46,-122.13,1321,159600
37.45,-122.12,1276,155700
37.46,-122.13,2247,185600
37.47,-122.13,1480,166700
37.47,-122.14,3373,156600
37.47,-122.15,1844,145500
37.47,-122.15,1560,151500
37.46,-122.15,4198,308600
37.46,-122.14,5580,189000
37.47,-122.15,1295,326400
37.46,-122.15,1995,379600
37.46,-122.16,2068,417800
37.45,-122.16,196,412500
37.46,-122.16,2663,410200
37.46,-122.17,2312,500001
37.46,-122.19,5419,500001
37.45,-122.17,1828,500001
37.45,-122.17,1025,500001
37.45,-122.18,2061,460200
37.45,-122.18,5257,394300
37.45,-122.19,1636,464600
37.44,-122.18,2237,500001
37.44,-122.19,3383,500001
37.44,-122.19,4402,500001
37.43,-122.2,3626,500001
37.44,-122.21,1140,500001
37.43,-122.2,2223,444500
37.43,-122.19,2392,472800
37.43,-122.2,3294,500001
37.43,-122.21,1606,500001
37.43,-122.21,5741,500001
37.42,-122.23,1945,500001
37.42,-122.19,932,500001
37.43,-122.21,975,500001
37.42,-122.21,564,500001
37.4,-122.2,1296,500001
37.4,-122.2,2612,500001
37.38,-122.21,4518,500001
37.35,-122.2,3095,500001
37.37,-122.21,1476,500001
37.37,-122.22,440,350000
37.36,-122.22,1559,500001
37.4,-122.22,2297,500001
37.45,-122.25,2999,500001
37.45,-122.27,830,500001
37.43,-122.24,2410,500001
37.43,-122.27,1601,500001
37.39,-122.25,370,500001
37.38,-122.26,1103,500001
37.41,-122.29,6373,500001
37.51,-122.46,949,411300
37.5,-122.47,2297,334600
37.5,-122.47,950,319200
37.51,-122.48,1564,318500
37.51,-122.47,4974,364300
37.52,-122.44,7077,345100
37.5,-122.53,4768,331100
37.54,-122.49,3456,368000
37.53,-122.51,1574,355800
37.51,-122.5,749,371800
37.5,-122.49,1209,500000
37.43,-122.43,11999,354300
37.46,-122.34,1799,500001
37.34,-122.38,1054,456300
37.39,-122.33,573,500001
37.32,-122.27,2607,277700
37.24,-122.27,2762,319400
37.18,-122.38,1746,286100
34.44,-119.77,5652,295300
34.45,-119.78,1830,450000
34.45,-119.79,2746,348700
34.45,-119.75,3578,395000
34.44,-119.75,1080,327300
34.44,-119.76,1985,290900
34.45,-119.75,2864,263800
34.48,-119.78,2377,500001
34.5,-119.75,3563,438400
34.45,-119.78,2077,500001
34.44,-119.73,1729,357500
34.43,-119.73,2703,340400
34.44,-119.74,4257,294500
34.43,-119.72,2491,279500
34.43,-119.72,984,275000
34.43,-119.72,1332,357400
34.43,-119.72,1156,320600
34.43,-119.72,1028,243800
34.43,-119.71,1170,255000
34.42,-119.71,1643,267000
34.43,-119.71,1572,279200
34.44,-119.72,3265,500001
34.44,-119.71,1837,443000
34.43,-119.7,1462,418400
34.43,-119.71,2408,458600
34.43,-119.7,1486,320600
34.43,-119.7,977,300000
34.47,-119.7,3725,500001
34.47,-119.72,3262,381800
34.45,-119.71,2183,384400
34.44,-119.71,2220,376000
34.44,-119.72,1781,293800
34.44,-119.72,1489,289900
34.44,-119.73,2114,351100
34.45,-119.73,2261,415600
34.44,-119.74,1251,353000
34.45,-119.74,2526,383100
34.44,-119.69,1989,500001
34.43,-119.69,2440,443600
34.43,-119.7,1402,318800
34.43,-119.69,1257,280600
34.43,-119.69,2801,387700
34.44,-119.68,2600,500001
34.47,-119.67,2700,500001
34.44,-119.66,2790,500001
34.43,-119.66,5509,500001
34.44,-119.67,3202,463800
34.43,-119.69,1273,228100
34.43,-119.68,1961,236000
34.43,-119.68,1785,251200
34.38,-119.67,1814,364300
34.42,-119.68,1452,236800
34.43,-119.67,1467,241400
34.42,-119.67,1673,246700
34.42,-119.67,1333,232600
34.43,-119.7,1364,293800
34.42,-119.7,329,350000
34.42,-119.7,725,362500
34.42,-119.69,1826,253600
34.42,-119.69,302,258300
34.42,-119.71,1838,237500
34.42,-119.71,1560,246900
34.42,-119.71,1172,259100
34.42,-119.71,840,258300
34.42,-119.7,1802,247900
34.41,-119.7,1526,226500
34.42,-119.72,1635,264700
34.42,-119.72,1524,250000
34.42,-119.72,1610,260100
34.42,-119.72,1759,261000
34.42,-119.71,1411,252900
34.42,-119.71,2068,230800
34.41,-119.71,1034,231800
34.35,-119.73,1648,335200
34.36,-119.71,1706,364000
34.36,-119.7,1604,336400
34.4,-119.71,1846,326800
34.4,-119.7,1858,312500
34.41,-119.72,871,341800
34.4,-119.71,3782,395100
34.41,-119.71,1225,255000
34.41,-119.7,1215,226500
34.41,-119.7,2086,236100
34.38,-119.69,1383,281300
34.41,-119.69,1208,500000
34.43,-119.75,2982,283200
34.43,-119.74,3119,340400
34.4,-119.75,1997,500001
34.43,-119.73,1448,261000
34.42,-119.73,1364,413900
34.42,-119.73,2024,392800
34.41,-119.72,1853,335300
34.41,-119.74,2365,346200
34.41,-119.73,1769,350000
34.41,-119.72,1648,335000
34.35,-119.74,1664,329400
34.38,-119.74,1479,322600
34.42,-119.63,1765,500001
34.43,-119.64,3045,500001
34.4,-119.63,3865,500001
34.43,-119.64,1872,500001
34.45,-119.61,3597,500001
34.44,-119.63,3188,500001
34.43,-119.61,2665,500001
34.41,-119.53,1705,297400
34.41,-119.52,4489,279700
34.4,-119.51,3422,301300
34.4,-119.51,1112,314300
34.39,-119.52,1414,250000
34.39,-119.51,1921,346000
34.4,-119.52,1834,251000
34.38,-119.53,2323,300000
34.4,-119.53,1671,248700
34.46,-119.51,3506,500001
34.38,-119.55,1951,500001
34.38,-119.57,2512,425000
34.43,-119.59,2718,500001
34.39,-119.59,622,335000
34.35,-119.5,308,500001
34.39,-119.49,4617,230600
34.77,-119.72,2469,62100
34.75,-120.18,2074,400000
34.72,-120.27,1289,230800
34.62,-120.18,1337,226400
34.63,-120.2,2647,227900
34.61,-120.2,2958,215200
34.63,-120.13,2137,394900
34.6,-120.12,2426,290900
34.6,-120.14,2136,243100
34.61,-120.16,921,500001
34.59,-120.14,2536,309800
34.59,-120.14,1601,259800
34.72,-120.04,3942,500001
34.66,-120.11,1348,289400
34.64,-120.08,2375,375000
34.62,-120.08,3478,272300
34.62,-120.09,2708,367000
34.62,-120.11,2943,440000
34.61,-120.09,586,84400
34.59,-120.08,1874,390200
34.54,-120.01,2992,292900
34.91,-120.44,3189,226800
34.91,-120.45,712,150000
34.9,-120.48,3842,120100
34.88,-120.45,2143,269700
34.88,-120.44,3124,275100
34.87,-120.45,1533,328700
34.87,-120.44,2312,194000
34.86,-120.45,3415,114800
34.86,-120.4,1633,275000
34.85,-120.4,2384,157900
34.86,-120.41,978,158000
34.86,-120.43,3172,168100
34.86,-120.43,1932,141500
34.9,-120.37,2649,326800
34.87,-120.33,2590,341200
34.91,-120.42,6986,212700
34.9,-120.43,2019,144700
34.9,-120.43,2388,164000
34.88,-120.41,3119,165500
34.89,-120.42,2020,162500
34.89,-120.43,1979,158000
34.89,-120.43,2862,158200
34.88,-120.43,2580,158600
34.87,-120.42,2505,195700
34.87,-120.43,2131,193000
34.87,-120.43,1699,157700
34.88,-120.41,3680,201700
34.87,-120.4,2197,199600
34.87,-120.41,1997,158900
34.87,-120.41,1534,193600
34.95,-120.42,1391,131500
34.95,-120.42,3404,146700
34.95,-120.43,1966,136100
34.95,-120.43,2020,181800
34.94,-120.42,2844,133700
34.93,-120.43,2866,186500
34.93,-120.43,2980,218300
34.98,-120.43,2725,128600
34.97,-120.43,1433,130100
34.96,-120.42,1678,160700
34.96,-120.43,2739,162900
34.96,-120.43,1799,136900
34.96,-120.42,3518,151400
34.96,-120.42,2298,132000
34.96,-120.43,2350,130800
34.97,-120.42,1932,139800
34.96,-120.41,2299,148300
34.96,-120.42,2069,149800
34.96,-120.38,2813,226800
34.96,-120.41,1774,152500
34.96,-120.41,2712,190100
34.95,-120.4,1885,261000
34.98,-120.47,5762,137300
34.97,-120.44,1619,110300
34.97,-120.44,1705,113700
34.97,-120.45,1920,129300
34.97,-120.45,1897,131300
34.96,-120.44,2374,108300
34.96,-120.44,1685,112500
34.96,-120.45,2121,117600
34.96,-120.45,1299,129200
34.96,-120.44,1228,113300
34.96,-120.44,1248,104200
34.96,-120.45,1949,121400
34.95,-120.45,1574,90200
34.94,-120.44,2481,147200
34.94,-120.47,1368,109400
34.93,-120.44,868,87500
34.93,-120.44,2098,67500
34.95,-120.44,3004,106400
34.95,-120.45,2207,98500
34.94,-120.44,1877,122700
34.95,-120.45,1479,162500
34.94,-120.45,1058,120600
34.94,-120.45,1702,115500
34.97,-120.54,1353,97800
34.96,-120.57,1401,83200
34.96,-120.57,1145,89100
34.97,-120.64,2090,86100
34.91,-120.6,711,73800
34.7,-120.59,17738,28300
34.7,-120.48,3069,136400
34.64,-120.46,562,118800
34.65,-120.46,1298,117500
34.64,-120.46,2364,129400
34.64,-120.47,2482,120400
34.65,-120.47,1438,128100
34.64,-120.46,686,83300
34.64,-120.44,787,163400
34.64,-120.45,2330,134600
34.64,-120.45,2696,135400
34.64,-120.45,1051,111500
34.65,-120.46,2143,103300
34.65,-120.46,885,109300
34.65,-120.47,2193,130200
34.65,-120.47,2549,150700
34.65,-120.45,2253,134700
34.65,-120.44,2265,134000
34.65,-120.45,2215,135300
34.65,-120.45,1182,131600
34.65,-120.45,980,87500
34.63,-120.46,1408,146600
34.64,-120.46,1697,148000
34.64,-120.47,1912,138000
34.64,-120.45,1226,112500
34.64,-120.45,2571,150000
34.63,-120.45,1840,172400
34.66,-120.44,3231,142400
34.66,-120.45,3329,198300
34.66,-120.46,2904,135200
34.66,-120.47,3376,166600
34.52,-120.39,2162,239300
34.66,-120.48,1897,172600
34.65,-120.48,1933,134400
34.63,-120.45,2445,180100
34.63,-120.47,2441,142200
34.74,-120.46,2185,223100
34.71,-120.45,1868,249300
34.71,-120.46,2830,207200
34.7,-120.47,2387,152700
34.71,-120.47,2535,183800
34.69,-120.37,1868,290600
34.7,-120.43,2353,125800
34.69,-120.43,2054,128300
34.68,-120.44,2187,307400
34.42,-119.86,1450,225000
34.4,-119.88,2741,216700
34.4,-119.85,2307,37500
34.43,-119.88,2472,229500
34.43,-119.88,1734,282500
34.43,-119.88,2206,223100
34.42,-119.88,2367,312200
34.4,-119.91,2001,268800
34.45,-119.83,2168,280900
34.44,-119.84,977,274300
34.45,-119.84,4424,331200
34.44,-119.85,1765,276800
34.47,-119.81,4382,432200
34.46,-119.81,3488,384400
34.48,-119.85,1915,348200
34.44,-119.88,4724,261400
34.44,-119.89,2786,268300
34.44,-119.89,3160,271200
34.44,-119.92,2143,402600
34.47,-120.05,1241,425000
34.38,-119.86,1062,316700
34.41,-119.86,1576,325000
34.38,-119.86,1626,187500
34.45,-119.81,3678,334000
34.44,-119.81,3172,288900
34.45,-119.82,3592,333800
34.44,-119.83,1739,198400
34.44,-119.82,2239,295400
34.44,-119.81,961,206300
34.43,-119.82,1482,112500
34.44,-119.82,1414,150000
34.44,-119.82,1992,228200
34.44,-119.83,796,260000
34.43,-119.83,798,205000
34.43,-119.77,2552,342500
34.43,-119.77,3318,500001
34.4,-119.79,3104,500001
34.44,-119.8,2674,280200
34.43,-119.8,3143,271500
34.43,-119.8,2845,276400
34.44,-119.79,1479,271800
34.44,-119.78,2864,353400
34.43,-119.79,3611,276200
37.36,-121.9,1141,182500
37.36,-121.89,1525,186100
37.36,-121.88,2453,210700
37.35,-121.89,1668,181900
37.36,-121.9,1007,237500
37.35,-121.9,1034,227100
37.35,-121.9,2082,185300
37.34,-121.9,1345,245800
37.34,-121.9,241,212500
37.34,-121.92,357,204200
37.34,-121.92,2101,239200
37.34,-121.92,2584,391300
37.33,-121.92,2009,295800
37.33,-121.92,2962,301100
37.33,-121.93,1449,292200
37.33,-121.93,2142,421000
37.33,-121.94,1809,330500
37.34,-121.91,2189,240900
37.33,-121.91,454,187500
37.33,-121.91,2562,330600
37.33,-121.92,2125,299500
37.33,-121.9,197,200000
37.33,-121.91,2212,209500
37.33,-121.89,658,200000
37.33,-121.9,1283,166700
37.33,-121.9,1009,162500
37.34,-121.88,1547,212500
37.33,-121.89,1495,225000
37.33,-121.88,1904,187500
37.35,-121.89,1562,177500
37.34,-121.89,1197,190600
37.34,-121.89,1106,350000
37.34,-121.89,1423,204200
37.34,-121.88,1390,188900
37.36,-121.88,2087,199000
37.35,-121.88,1728,193000
37.35,-121.89,2879,183100
37.35,-121.89,1185,170800
37.35,-121.89,2019,193800
37.35,-121.88,1086,193500
37.35,-121.87,1566,174500
37.34,-121.88,1267,194400
37.35,-121.88,1704,183500
37.34,-121.87,1170,325900
37.34,-121.87,1087,309000
37.34,-121.87,2479,289100
37.34,-121.88,867,302900
37.35,-121.87,3500,153700
37.35,-121.86,1448,174100
37.35,-121.87,1557,183700
37.34,-121.86,5274,177300
37.34,-121.86,2277,185200
37.33,-121.88,395,175000
37.33,-121.88,3300,213600
37.33,-121.87,3137,270300
37.33,-121.88,1192,205900
37.33,-121.89,1279,192500
37.32,-121.89,1014,172500
37.32,-121.88,1242,169300
37.32,-121.88,1331,172500
37.32,-121.89,1105,184900
37.32,-121.89,977,184800
37.31,-121.89,1994,223600
37.31,-121.9,2125,281100
37.32,-121.9,1274,220600
37.32,-121.91,1067,180800
37.31,-121.91,2962,216300
37.32,-121.93,1460,167500
37.33,-121.94,818,250000
37.32,-121.94,2451,225800
37.32,-121.93,2711,184700
37.32,-121.92,836,192600
37.32,-121.92,1902,165600
37.32,-121.92,2089,198400
37.32,-121.93,1135,211300
37.31,-121.94,2364,246400
37.31,-121.94,1680,280500
37.3,-121.94,4348,293000
37.3,-121.93,1111,233300
37.31,-121.93,2182,229800
37.31,-121.92,876,241100
37.31,-121.92,3242,247900
37.3,-121.93,2111,292500
37.31,-121.93,1377,252800
37.31,-121.92,6035,213900
37.3,-121.93,6277,234200
37.3,-121.92,2088,310100
37.3,-121.92,1335,345800
37.31,-121.91,3104,332600
37.31,-121.91,3052,340000
37.3,-121.9,3627,345900
37.3,-121.91,828,327600
37.3,-121.91,2095,344700
37.3,-121.91,616,265000
37.31,-121.89,1844,235200
37.31,-121.88,3085,262800
37.3,-121.89,1604,283300
37.3,-121.89,2071,284800
37.31,-121.89,2986,247400
37.3,-121.9,1456,296600
37.3,-121.9,1575,312000
37.3,-121.88,1867,247000
37.29,-121.88,2026,274100
37.3,-121.89,2355,282300
37.3,-121.89,2639,331600
37.29,-121.89,1568,286600
37.29,-121.9,1797,424600
37.29,-121.9,1389,283300
37.29,-121.92,943,344600
37.29,-121.91,945,320500
37.29,-121.92,2189,426900
37.29,-121.91,3597,351400
37.29,-121.93,2241,288200
37.29,-121.92,1260,346700
37.28,-121.93,2422,376200
37.28,-121.93,3163,214000
37.28,-121.94,4356,240000
37.28,-121.94,2859,327500
37.27,-121.93,2862,278100
37.27,-121.94,1932,211900
37.27,-121.94,1030,236900
37.26,-121.94,2104,238000
37.26,-121.94,3843,264200
37.26,-121.95,3611,248700
37.26,-121.95,1482,264700
37.25,-121.94,3942,332800
37.26,-121.93,1103,291300
37.26,-121.92,1306,230700
37.25,-121.92,3874,258500
37.25,-121.91,1944,240500
37.28,-121.92,3028,308800
37.27,-121.92,3280,253500
37.27,-121.93,1855,255100
37.27,-121.93,3428,281000
37.28,-121.92,6201,397000
37.27,-121.92,5536,282100
37.27,-121.91,4412,232000
37.28,-121.91,5650,337300
37.28,-121.9,3756,320000
37.27,-121.9,3410,255600
37.25,-121.9,2714,240400
37.25,-121.9,5483,250000
37.27,-121.9,4538,263600
37.26,-121.9,4447,283300
37.26,-121.91,4258,267200
37.26,-121.91,3776,261100
37.26,-121.91,3983,255200
37.25,-121.89,2705,316500
37.26,-121.89,1864,231700
37.26,-121.88,3025,218600
37.26,-121.88,1893,204700
37.26,-121.88,1676,225900
37.25,-121.88,968,240300
37.25,-121.89,2080,264500
37.25,-121.89,1741,234800
37.29,-121.89,2959,268800
37.28,-121.89,2418,365400
37.28,-121.9,4613,302900
37.28,-121.88,2951,313100
37.28,-121.89,4308,281900
37.27,-121.88,2019,267400
37.27,-121.88,4567,289000
37.26,-121.89,3319,263300
37.27,-121.89,1481,240900
37.32,-121.87,1839,184900
37.32,-121.87,1471,175800
37.32,-121.88,1787,177600
37.32,-121.88,2213,164200
37.31,-121.86,1939,112500
37.3,-121.87,859,215900
37.31,-121.87,3797,152400
37.3,-121.87,360,112500
37.3,-121.88,2692,191100
37.32,-121.86,2519,173400
37.33,-121.85,2228,172800
37.32,-121.84,5762,192600
37.33,-121.85,2987,127900
37.33,-121.85,735,188100
37.32,-121.84,3015,176300
37.32,-121.84,1866,212800
37.29,-121.87,1892,228000
37.28,-121.87,3305,249600
37.29,-121.86,6160,178400
37.28,-121.85,4208,87500
37.3,-121.83,5684,185800
37.3,-121.85,6275,178600
37.29,-121.84,3403,191900
37.29,-121.84,2937,160400
37.28,-121.84,2749,166100
37.31,-121.83,11181,232700
37.3,-121.83,1299,235800
37.29,-121.81,5957,253100
37.28,-121.81,2277,217000
37.28,-121.82,2873,176400
37.29,-121.83,1828,123500
37.29,-121.83,1649,115200
37.28,-121.83,1115,178600
37.28,-121.83,2644,183100
37.28,-121.82,1340,179500
37.29,-121.83,2308,191000
37.29,-121.82,2085,222800
37.32,-121.83,1887,165300
37.31,-121.82,2044,177500
37.31,-121.82,1504,219400
37.31,-121.81,2731,139700
37.31,-121.81,1898,212500
37.32,-121.81,2528,164900
37.32,-121.82,2506,231400
37.33,-121.82,3279,175800
37.32,-121.83,1125,181000
37.33,-121.81,5532,343000
37.34,-121.8,1642,231400
37.34,-121.8,2686,263900
37.34,-121.79,2018,262400
37.35,-121.8,2781,223300
37.34,-121.78,1959,338400
37.35,-121.75,1947,500001
37.33,-121.77,3088,355300
37.33,-121.77,3160,348400
37.34,-121.78,3195,378200
37.33,-121.79,2978,277800
37.33,-121.79,3611,231000
37.33,-121.79,3283,283700
37.33,-121.78,2829,359500
37.32,-121.8,2473,224200
37.32,-121.8,1829,217400
37.32,-121.8,4412,227600
37.32,-121.79,2850,241900
37.32,-121.79,3034,241300
37.33,-121.76,4153,286200
37.3,-121.81,1870,186500
37.31,-121.81,1794,209900
37.31,-121.8,1807,164500
37.3,-121.8,906,235600
37.3,-121.81,1929,235600
37.31,-121.8,2630,232000
37.31,-121.79,2199,235700
37.31,-121.78,2093,271500
37.3,-121.79,5469,241900
37.28,-121.76,660,241000
37.3,-121.74,1961,362700
37.31,-121.78,1973,292200
37.31,-121.77,1649,302600
37.29,-121.76,2267,277900
37.3,-121.76,3526,335500
37.3,-121.75,1801,133700
37.29,-121.74,7292,294700
37.29,-121.75,1486,221000
37.34,-121.84,1019,165000
37.33,-121.84,1535,160100
37.33,-121.84,1934,163600
37.32,-121.83,4559,179000
37.35,-121.82,2298,182400
37.34,-121.82,7609,195300
37.35,-121.81,3477,172600
37.35,-121.81,2396,185500
37.35,-121.8,2358,192800
37.35,-121.8,2529,240700
37.34,-121.84,2512,162900
37.33,-121.83,3127,173600
37.34,-121.83,6404,193400
37.34,-121.83,1848,182500
37.36,-121.87,938,194500
37.35,-121.86,2391,182100
37.35,-121.86,1536,153300
37.34,-121.85,1481,137500
37.35,-121.84,2914,164000
37.35,-121.85,3515,160100
37.35,-121.84,3375,182200
37.37,-121.86,8162,210300
37.37,-121.84,3315,140100
37.36,-121.85,3148,159600
37.36,-121.85,1525,128600
37.36,-121.85,2109,205900
37.36,-121.86,1602,156800
37.38,-121.84,762,201800
37.38,-121.85,12980,286500
37.39,-121.84,5524,229900
37.38,-121.83,4430,209900
37.38,-121.84,835,195800
37.38,-121.83,3633,184800
37.37,-121.83,821,209100
37.37,-121.83,1461,182400
37.37,-121.84,1237,187500
37.37,-121.84,1579,214800
37.37,-121.82,802,196300
37.36,-121.83,4045,171700
37.36,-121.83,3936,183800
37.35,-121.83,2914,178600
37.37,-121.82,1558,215200
37.37,-121.81,2987,213100
37.36,-121.82,1624,167600
37.36,-121.82,1834,161500
37.37,-121.82,2913,167900
37.39,-121.81,2218,456500
37.39,-121.82,4137,286200
37.38,-121.82,3747,330800
37.38,-121.81,570,416700
37.38,-121.82,1650,320900
37.37,-121.81,962,328000
37.38,-121.79,3650,325600
37.36,-121.81,3189,374100
37.39,-121.87,2522,259700
37.39,-121.87,2655,246800
37.38,-121.87,1050,163500
37.38,-121.87,3275,269100
37.39,-121.88,3334,273900
37.41,-121.87,3719,273700
37.4,-121.87,1767,351600
37.4,-121.86,4043,268400
37.39,-121.87,1334,229800
37.39,-121.86,1777,258100
37.39,-121.85,8748,276600
37.42,-121.82,3752,329400
37.41,-121.81,2496,320700
37.4,-121.84,1866,288500
37.4,-121.83,1145,348300
37.4,-121.9,2998,150000
37.39,-121.9,42,500001
37.37,-121.9,78,187500
37.37,-121.88,6016,333700
37.38,-121.87,3851,335600
37.38,-121.86,2052,181100
37.39,-121.89,1136,425000
37.4,-121.88,6751,257400
37.38,-121.89,4778,271400
37.37,-121.88,4430,272700
37.4,-121.86,2391,267800
37.4,-121.86,1386,258500
37.41,-121.85,1837,265300
37.4,-121.85,1793,243200
37.41,-121.86,2938,178900
37.41,-121.85,2156,199100
37.41,-121.86,1603,266900
